Family,Accuracy Mean,Accuracy Std Dev,F1 Score Mean,F1 Score Std Dev,Precision Mean,Precision Std Dev,Recall Mean,Recall Std Dev,FPR Mean,FPR Std Dev,TPR Mean,TPR Std Dev,Query Time Mean,Query Time Std Dev
rovnix,0.7613333333333332,0.033139436057697536,0.7169617562902519,0.04815272020190177,0.8773612948408451,0.046085792978532714,0.6100000000000001,0.06787242935586338,0.08733333333333335,0.03776535743538279,0.6100000000000001,0.06787242935586338,0.027758322795232094,0.0004963012170889058
shiotob,0.945,0.023202011407059783,0.9468591936891949,0.022394026006487454,0.9190689806753636,0.03283932144067725,0.9773333333333334,0.026699979192667717,0.08733333333333335,0.03776535743538279,0.9773333333333334,0.026699979192667717,0.02768327879905696,0.0003590661760176699
simda,0.9133333333333334,0.02867441755680875,0.9132641849872669,0.029111758603440212,0.9138820212176192,0.03545390179681702,0.9140000000000001,0.04103656905736637,0.08733333333333335,0.03776535743538279,0.9140000000000001,0.04103656905736637,0.027730409304300898,0.00044547286297785246
sisron,0.9540000000000001,0.02059126028197399,0.9560628258106895,0.019422439198093434,0.9204481416249084,0.03225726539030257,0.9953333333333333,0.01765093639316497,0.08733333333333335,0.03776535743538279,0.9953333333333333,0.01765093639316497,0.027865146398544267,0.0006070536085250555
sphinx,0.9530000000000001,0.021931712199461294,0.9551070450532637,0.020532705701001127,0.9201760742559585,0.032747554309844135,0.9933333333333334,0.011925695879998888,0.08733333333333335,0.03776535743538279,0.9933333333333334,0.011925695879998888,0.027855095307032222,0.0005338109693153027
suppobox,0.8283333333333334,0.03455269727371349,0.8110298997754847,0.04396615996359178,0.8972493994177804,0.040971284365093785,0.7440000000000001,0.06916646586316233,0.08733333333333335,0.03776535743538279,0.7440000000000001,0.06916646586316233,0.028173535188039105,0.000943559093452246
symmi,0.9563333333333333,0.018882678717691385,0.958474947466683,0.017394256697438132,0.9207990199979843,0.03221996556222528,1.0,0.0,0.08733333333333335,0.03776535743538279,1.0,0.0,0.027691499630610104,0.00044623407187005504
tempedreve,0.9376666666666666,0.02124199195513973,0.9393216785437067,0.02026111401129507,0.9181133078455356,0.03320743843792621,0.9626666666666667,0.026699979192667724,0.08733333333333335,0.03776535743538279,0.9626666666666667,0.026699979192667724,0.027947750647862705,0.0007439263710673404
tinba,0.947,0.023544284515213714,0.948961933304252,0.022410378580410728,0.9192806198672099,0.0330885057877222,0.9813333333333335,0.02186829262247564,0.08733333333333335,0.03776535743538279,0.9813333333333335,0.02186829262247564,0.027821605682373,0.0005648515531396897
tinynuke,0.9553333333333334,0.020121851030382085,0.9574624182725007,0.018679416194303237,0.9206035755390509,0.03242410020514801,0.998,0.007916228058025287,0.08733333333333335,0.03776535743538279,0.998,0.007916228058025287,0.027585670471191363,0.0004022520434518933
vawtrak,0.8949999999999998,0.02813657169355689,0.8928979641699013,0.02930128713847521,0.9107496528421813,0.03595350479418238,0.8773333333333331,0.04343065993307289,0.08733333333333335,0.03776535743538279,0.8773333333333331,0.04343065993307289,0.027652220884958858,0.00042389288347123555
vidro,0.9310000000000002,0.02481263119192855,0.9323903994426692,0.023965341605628437,0.916797471515928,0.034063281711538045,0.9493333333333335,0.026195843605851324,0.08733333333333335,0.03776535743538279,0.9493333333333335,0.026195843605851324,0.02784263602892553,0.0005824578948072984
virut,0.8203333333333334,0.030711923128033215,0.8007278427547214,0.04057137676201623,0.8952331518237767,0.0396409892805694,0.7279999999999996,0.06503332479070506,0.08733333333333335,0.03776535743538279,0.7279999999999996,0.06503332479070506,0.027724321842193554,0.00045455238190240526
zeus-newgoz,0.9556666666666668,0.019439364415764437,0.9578040291953193,0.01795283174960715,0.9206820741040634,0.032344734248658386,0.9986666666666667,0.004988876515698592,0.08733333333333335,0.03776535743538279,0.9986666666666667,0.004988876515698592,0.027922529300053865,0.0008756907275924466
zloader,0.9553333333333334,0.018390818965511622,0.9574664000989123,0.016905176633154467,0.9206963158072299,0.03223525336552178,0.998,0.006000000000000007,0.08733333333333335,0.03776535743538279,0.998,0.006000000000000007,0.02779347650210058,0.00039932061943251054
